tweet_id	topic	sentiment	tweet
637220843169320960	nokia	0	@TheGadgetShow HELSINKI (Reuters) - Finnish telecom equipment maker Nokia on Friday said it has agree... http://t.co/GqeY2slwSI #Gadgets
637224535633166336	nokia	0	Not Available
637284450062176257	nokia	1	@ellyonceR5 @loulouteNiina wow... i had my first phone at 6th grade and it was nokia express music, or nokia 3310.....
637320116296916992	nokia	1	so my phone is the nokia phone with the bomb ass camera so tomorrow i'm gonna try to take some good pictures of rbb and baby
637381008090865665	nokia	-1	Not Available
637460296773140480	nokia	1	Nokia n97 microcosm - bear down upon the whole direct over and above utterly comprehensive march: OUYtuJ
637563099944366080	nokia	1	Nokia n97 miniature - cause the whole range green through simply entire march: kwCauf
637634209268527104	nokia	0	Church is tomorrow &amp; I hope that I will be forced to use a Windows Nokia phone for a week! Who are you bringing to church tomorrow? #Inspire
637679589427421184	nokia	1	September 1 @ Nokia live Los Angeles it's going down https://t.co/tFcYstVA5e
638022232799887361	nokia	1	From the Archives: :  Nokia Lumia 800: Monday Morning Surprise   http://t.co/qy3NO16nCo  #gadgetreview #mobile
638068331669426176	nokia	1	@wmpoweruser BBRY's route is more similar to Nokia though, both had great market share, in-house OS and then going with 3rd party OS
638164311139942401	nokia	1	The 4th, the Nokia 5530 XpressMusic. Fact: This have an Stylus. Used to hate Touchscreens on cellphones before this http://t.co/9lwBmtZPII
638164680481988608	nokia	1	The 5th, the Nokia Lumia 520 and my first Windows Phone. Fact: This made me earn the Win Fanboy title among friends http://t.co/pnUvlcNOtr
638165309786992642	nokia	1	The 6th, a Nokia Lumia 625. Fact: My friends call it the Phablet. They didn't even see 5"+ phones before this one http://t.co/QIAI5OnZil
638292267262976000	nokia	0	@AskBankOfScot Me again! The Nokia model 735 does not appear on the list to register. Every other number under the sun!
638292683102924800	nokia	1	@dghyhyh @JoelRDodd I'm terribly tempted to move back to a Nokia as my phone.  (Although I may still use it as a hotspot)
638385702804287489	nokia	1	I last charged this Nokia brick phone on friday... Todays monday, only now does it say battery low
638444951030890498	nokia	1	Not Available
638468753731252224	nokia	-1	My phone may as well be a Nokia it none of my apps are working
638622052791001088	nokia	1	@jesskellynt @PatKennyNT The classic Nokia 5110. With two spare covers. My Dad gave it to me for my 21st. Major excitement!
638655756791861248	nokia	1	Soon! Foxconn Chennai facility for Nokia used to pay 1/3rd of the Foxconn facility for Apple in China. @ayush_d
638774963655307264	nokia	0	Nokia Move in China May Help Push Alcatel-Lucent Acquisition: Now, in an effort to curry the favor of Chinese ... http://t.co/NiAQPap2QI
638791548575043585	nokia	0	I just saw a 3rd grader talking on her I phone 6... Wtf is wrong with this world. I would be lucky to have a Nokia in 3rd grade...
638890587379343360	nokia	1	Apparently I have a new Moroccan boyfriend. He doesn't speak English so we just sat on his Nokia and played snake. Best relationship ever
638932882732355584	nokia	2	Happy 15th Birthday! You are still the greatest mobile phone ever made. Ladies and gentlemen, the Nokia 3310. http://t.co/jETk51yHYw
638951897924145152	nokia	0	My nephews first phone is a note 3 .... while I was struggling with a Nokia in 2nd grade lol
638965028817797120	nokia	1	Nokia N1 Tablet Receiving Android 5.1.1 Lollipop Upgrade: One of the most popular tablets available on the mar... http://t.co/4w0tCvB6U5
638966291819139072	nokia	2	Happy 15th birthday  to the greatest mobile phone of all time! Nokia 3310
638976726597406720	nokia	1	OMG. It's the 15th birthday of the Nokia 3310. I had one. Sigh. You only had to charge its battery weekly.
638979865484595201	nokia	2	Happy 15th to the Nokia 3310! The best phone ever! :3
639011052336734208	nokia	1	Thank U Nokia: Yesterday Was 15th Birthday of Nokia 3310,One of the Best things that has Ever Happened in the ... http://t.co/ezrIfH6MuB
639044904094666752	nokia	1	Long life&amp; pros "@Shawnife_: Happy 15th birthday to the legendary Nokia 3310... The father of mobile phones ??pic.twitter.com/pQD2ScuDobb"
639047182532902913	nokia	1	@JonyIveParody @npann Pretty sure some kids (like me) know where that is coming from - the unveiling of Nokia..ahem, I mean the 1st iPhone
639180476532568064	nokia	1	Looks like someone agrees with you @nataliejak21 .....Was the Nokia 3210 the greatest phone of all time?  http://t.co/Tmb8aCK6OG
639205344682606593	nokia	1	Happy 15th Birthday Nokia 3310. you are missed.
639344867701747712	nokia	1	Phablet designs: Nokia Lumia 1520 vs iPhone 6 Plus vs Samsung Galaxy S6 Edge: On Saturday I got to play with t... http://t.co/VRSkgADrez
639362975954939904	nokia	0	Nokia n97 doll - bring off the entirety paphian despite warrantable wed signature: cTciFT
639475106725670912	nokia	0	Not Available
639493112516050944	nokia	0	Will Nokia's 4G LTE Strength Help Counter the China Rout?: On Sep 2, we issued an updated research report on N... http://t.co/SPsTLLBVlv
639527062240268288	nokia	1	@horlaleck yea still nokia 210 i just kinder like the phone this my 7th times am usin it
639750226824196096	nokia	0	@8ap the iphone has sold in excess of 700 million units since launch, that is almost thrice as much as the Nokia http://t.co/mPnRkWt3qA
639820780679864320	nokia	1	If I was on an island and could only have one thing, it may or may not be a solar powered stereo with John Mayer's Live at Nokia in it.
639833618794201088	nokia	1	@OnePlus_IN , need 2 surprise mom wid OP2 on her b day which is on sept 15, send invite pls kunal_chowatia@yahoo.com ,she s using nokia 6203
640192484648292352	nokia	1	Seriously. This England qualifier looks like it's being filmed on a crappy Nokia phone. Feels like I'm watching Sunday league football
640274576740601856	nokia	-1	Not Available
640393122808229888	nokia	1	@DCHomos At this rate he'll be on a Nokia 3310 by November.
640526249589362688	nokia	0	The last known person on planet earth to own a Nokia button phone, my mother, got an iPhone on Friday. A 73 yo played with Spotify today.
640891954788724737	nokia	1	@zeus1998 @nokia Hi Robert, Nokia may be best answering this but you could try and reset here. https://t.co/kv4hreCRxx
640985982867738624	nokia	0	Microsoft kills some Nokia photo apps for Windows Phone - Microsoft announced Friday that it will cease developmen... http://t.co/NlSghWIwFz
641124229899939841	nokia	-1	Mom this case may be one of the most strongest cases possible but it feels like holding and using a fucking NOKIA! http://t.co/zWRKQH4Vlr
641224877064654848	nokia	1	Nokia is returning to the phone business; this time with an Android phone | Catch News: Back in June, Rajeev S... http://t.co/wUHT8Seta2
641227913606627328	nokia	1	@Dem_Tilly BASIC NEEDS what part of this dont U understand. I just said communication may be EVENTUALLY important. Get a 10 euro Nokia
641349488645312512	nokia	1	The Beckham kids may get everything they want but they won't know the feeling of playing snake on the old nokia phones
641478754766864384	nokia	1	Not Available
641482843307249664	nokia	1	Rumours had it for long, but this may actually be the first Nokia Android phone! http://t.co/LJGleHFUQ8 http://t.co/UIlkC08hjP
641528678141202432	nokia	0	Not Available
641115795494424577	obama	0	Not Available
641129655123185668	obama	1	@RedNationRising @TheDemocrats hey, turns out Obama may be right about man made climate change destroying the planet after all #IranDeal :-p
641141093623558144	obama	1	Not Available
641154831420276736	obama	0	@Laneybaby004 But when he VOTED for OBAMA the 1st time he showed his true colors.
641169158126747648	obama	-1	@rupertmurdoch How will be hard to beat? The guy's Obama's 3rd term and he's not very bright. A CONSERVATIVE Repub will kick any Dem ass.
641171403715297280	obama	0	Not Available
641185857110577152	obama	0	@NorthernStork @Paradoxy13 May it be a great success in spite of Obama's interference in #Daraa. Down with the Regime and Hezbollah!
641193181200015361	obama	0	[the Sun daily] Obama signs executive order on paid sick leave: WASHINGTON: US President Barack Obama signed a... http://t.co/sRvlROefPU
641202903978393601	obama	0	Obama thinks you need a few sick days. #SkimmLife http://t.co/HrlDmmzQhs via @theSkimm
641210732030222336	obama	-1	The girly technique of "CUTE" may be going out of style as a distraction of our national will. It led to Obama and we can see its fruits!
641212814993043457	obama	2	I am not an American but I'm convinced that Obama, the 11th president in my lifetime, is by far the best@POTUS http://t.co/N230WBy9sz
641213605745065984	obama	0	@USA_Beauties "We are the 1st generation 2 feel the impact of climate change &amp; the last that can do something about it" Obama
641214034977628160	obama	-1	Y #FireBoehner? He fully funded Obama's #amnesty for #IllegalAliens back in February after campaigning on the promise to stop amnesty. #tcot
641217354760908800	obama	-1	Not Available
641227928483725313	obama	1	Obama's day: The Duke Blue Devils: President Obama opens a post-Labor Day week Tuesday by welcoming the champi... http://t.co/QhUSfgwLag
641241818655531013	obama	0	@leonteen08 @Swipesalot  Are people suffering because of Obama's failed foreign policy think he is wonderful? http://t.co/LwX19IGSmc
641242419254550528	obama	0	Obama doubles down on @PPact while the GOP dithers. @MorningAnswer http://t.co/cpSpnijIXO
641251977024815104	obama	1	Not Available
641257211939942400	obama	0	Obama meets every Tuesday to review his Kill List. Will he and Dave share notes so as not to drone same person twice? http://t.co/zeLbxAMm0I
641258964697546754	obama	1	Carly Fiorina may make some inroads toward some Dem support if she  support some Dems initiatives including admitting Obama did some good!!!
641263696157650944	obama	-1	@slim2go1 @steph93065 @RickCanton If we hand her the US Supreme Court to stack like we handed Obama a 2nd term, turn out the lights.
641265491852529664	obama	-1	Obama to Cameron: Who taught you to draw up a kill list?    Cameron: YOU, ALRIGHT? I LEARNED IT FROM WATCHING YOU http://t.co/tclBrRCo7n
641273007097294848	obama	0	@ericawerner @BresPolitico The Dems may have the votes to sustain a filibuster. But Wyden and Blumenthal capitulated to Obama.
641281999815118848	obama	0	Not Available
641285662457643008	obama	-1	A real and sustained #WarOnWomen from the regime Obama is giving $$ and nuke capabilities to. May God forgive us all https://t.co/hfP84knjYo
641288166352252928	obama	1	Senate Dems secure Obama's Iran nuclear deal - Democrats on Tuesday gave President Barack Obama the votes he needs... http://t.co/AEszWcgLH8
641291125890908160	obama	-1	Obama is putting US on par with every other 3rd world country
641292855558950912	obama	-1	@Viper1600 @OutnumberedFNC Doomsday may be sooner than you think w/ Obama's signed Iran Deal.  Don't fret HilLIARy, she's history in a year!
641305747150741505	obama	-1	debating on skipping class tomorrow bc I don't wanna deal with all the crazy people bc Obama
641306213519654912	obama	-1	@gerfingerpoken That's why Obama's personal records are sealed by an Executive order.  Only the guilty party take the 5th.
641308911094661120	obama	-1	All Cheney could say is that's it's Obama's fault...classic, as if Iran started its nuke program on Jan 1st 2009
641311111883685888	obama	0	Obama's Democrats rally magic number of Iran deal votes: US President Barack Obama on Tuesday reached the key ... http://t.co/xxRe5sayXc
641311414364307456	obama	-1	While that may be Obama has gotten us into one hell of a mess and makes it worse daily with failed policies kumbaya https://t.co/3oz9UWTjiy
641311477220163584	obama	-1	If you violate a restraining order and have to go to jail, it may be because the deputy voted for Obama #TheMoreYouKnow
641318732829167616	obama	0	Not Available
641328456165380096	obama	0	Not Available
641332176840167427	obama	-1	Want to fight Obama's terrible #IranDeal? Help us send a message by joining us at the Capitol tomorrow http://t.co/zqFaX1WEJ2
641337754102566912	obama	0	Early release bc Obama will be at the College across the street from my high school tomorrow. Nice.
641339662271811584	obama	0	As Congress returns, Obama wins key Senate support for Iran deal: President Obama on Tuesday secured what he h... http://t.co/3x2yEAoUMh
641344108309512192	obama	0	Published on Sep 2, 2015 Tonight's news focuses on the deal with Iran and the fact Obama ghas the enough Senate... http://t.co/AUriMmUV2j
641345903484276737	obama	-1	@rainbowrowell Now envisioning Tues night FTs where you read Carry On to Obama, because he's prez and has to know abt Simon &amp; Baz first...
641346868346122240	obama	-1	Big Rally tomorrow, again it looks like too little, too late.  Where was everyone before Kerry and Obama F'ed Up? https://t.co/idqCp02CNc
641350139890634753	obama	0	The Pentagon Throws the Book at Bowe Bergdahl: It looks like the Obama administration may have traded five hig... http://t.co/XwZgRW7iZ2
641357887663550469	obama	0	Not Available
641364532292521986	obama	-1	Follow the money. Some of that $150B release to Iran is going to an Obama account! Think about it. https://t.co/FGV9UE0LXm
641369832429125632	obama	0	@Teddyshouse2II We had a group of 12 4 dinner. As soon as sat down they started saying Obama is dead to us. Who in the fuck need "friends"
641374795028951040	obama	1	Given Obama's usual sense of urgency, Washington's 'review' of the Syrian refugee (not "migrant") crisis may be... http://t.co/ZryVV4Zd8m
641382923715936257	obama	-1	@mmeans68 I spoke with Trumps campaign today. I told them colleges.Thats how Obama won &amp;Carson moving up.got email Iowa st sat. I said bring
641384257676447744	obama	-1	Was there ever any doubt that the Democrats would march in lockstep with Obama rather than their constituents? https://t.co/AfE5mieyBN
641388204302598144	obama	1	'US Public Agrees with Israel's Opposition to Iran Deal' Obama may have secured congressional support for... http://t.co/3VR9crPukf
641402826271367168	obama	0	Ferguson: Obama says "there's no excuse" for violence, says it erred in not sending higher level official to anti-terror march in Paris.
641403250370023425	obama	0	@grannyshrek  - Obama is trying to put Egypt back in the Mo Bros hands like he has US Government &amp; Institutions.. https://t.co/nteeVyTHMP
641408289943777280	obama	1	Not Available
641408407682052099	obama	0	He may be right. Look at some of his policies.He is acting like Obama did when he ran 1st time.Look back.. https://t.co/3YFB9GjJ8d
641408570957824002	obama	-1	Not Available
641410827250065408	obama	1	Not Available
641411888207650816	obama	-1	Sarah Palin joining Donald Trump &amp; Ted Cruz at big rally in D.C. tomorrow, 1:00 PM at the Capitol, to protest Obama's insane Iran nuke deal!
641413486606721024	obama	0	Not Available
641414635913125888	obama	1	@pittgriffin Bibles and guns. Obama was right the 1st time.
641417589214871553	obama	1	Not Available
641419162544279553	obama	0	Not Available
641420331475955712	obama	0	Perceptive piece by the perceptive @climatebrad on hope that Obama's clean power plan is a 1st step, not a last one https://t.co/lBJKrSqK92
641421170789584896	obama	-1	.@SenTedCruz @realDonaldTrump @SenTomCotton   We don't want Obama dumping them in the USA!   https://t.co/obxcmVydfh
641422203628691456	obama	-1	Obama was adopted by Dumham's 2nd husband Soetero and his name changed to Barry Soetero. No record it was changed Bj https://t.co/RhK53rMg2W
641423805185949696	obama	1	Just wondering: 4 more Senators voted for the Iran deal today, Obama doesn't even need to veto, why is there a rally against it tomorrow?
641425046175641600	obama	-1	&amp;his caution on the 1st problem caused 2nd problem! "Cautious on Syria war, Obama now cautious on refugee crisis" CSM http://t.co/jMqWrXJpAW
641430478176841728	obama	1	Not Available
641439808024281088	obama	0	Not Available
641440147280674816	obama	-1	AS far as I am concerned you Murdered Stevens with Obama's help. Bring him down and your sentence may be lighter. You played part in Murder
641441483552387073	obama	-1	Tomorrow, I pray the Persian people will stand with Trump in Washington and stop Obama's nuclear insanity.
641443513922510848	obama	-1	No matter why you go to war what you do with a victory does, just look at it all burn now, Obama may have started a fire to big to control,
641448750670589953	obama	0	@Bjams2am @totlth @DiveConLFP @katie_kalpin @amperg33 @pricklypear12 the Clinton 2nd time, then Bush, then Kerry then I must confess Obama.
641452590316814336	obama	-1	@JoyAnnReid Fractured got me thinking. Could part of Bernie's surprised rise be the sense Hill may move party back to the right from Obama?
641452847675113473	obama	-1	We as a people must do whatever it takes to fight Obama's lawlessness. A communist bent on destroying our heritage. NOW, NOT TOMORROW!
641455689215315968	obama	0	So the U.S.  will be at around $20 trillion in debt by the time Obama leaves the White House..  https://t.co/S8a2dGiIlr
641457561258979328	obama	1	@logan21butler Obama is making a trip to Des Moines Monday.. You and @IAcountrygirl91 coming down for it?
641458201892777985	obama	0	When will the damn stupid GOP apologize 4 the lousy pact they made during Obama's 1st Inaugural Address? They ought 2 man up and apologize
641495992454393861	obama	1	Obama may be the President of the free world, but he's the King of dad jokes.
641496463193731072	obama	0	@BlissTabitha @joh2guy Since the Mormon church is growing big in 3rd world countries,Obama can ship our Muslims to Salt Lake City
641496917676060672	obama	2	Not Available
641499818733338624	obama	-2	Mark Levin Market Crash: It's Not China-It's Barak Obama http://t.co/aOxdbkZx9L My belief Obama is working with China to destroy USA
641501931869990912	obama	-1	@jhog667 Russia may be the one to take the ISIS down in Syria, Assad may get support soon, Turkey and Russia may collide too. Obama failed.
641518778862469120	obama	1	Obama's 94-year-old grandmother will be honoured for her work with Kenya's orphans at the 10th South African Traditional Music Awards
641527589782163456	obama	-1	Iran was the biggest supporter of terrorist until obama pushed them out of 1st place!
641530017462120448	obama	-1	Obama controlling where you get to live or move into, making choices for you under any Government Loans You may use http://t.co/5Z67ozscdF
641541647952547840	obama	0	[the Sun daily] Obama ate bear's dinner during Alaska reality show outing: WASHINGTON: US President Barack Oba... http://t.co/bdxE1pqwnX
641559670801367040	obama	-1	Remember Hillary denied a server existed  ever day ! A liar for President  like Obama this Country will not survive  https://t.co/qfrjOXgSBz
641572435096113152	obama	0	Maybe @NBCNewYork did not get your memo? They DID mention in crawl that @SenBlumenthal CT will side with Obama ... https://t.co/8k1wuTxg0e
641585514685071360	obama	-1	@LilMissRightie rather than "be strong so we can lift others up" the Obama doctrine seems to be "make USA unsecured &amp; chaotic as 3rd World."
641588798065876992	obama	1	.@kingsroadrocks Enjoy 'Fun on the Fly' with @OrvisUK in Green Park on the 16th from 4-6pm. Obama is a fan! http://t.co/UBdshFgOQl
641607573427236864	obama	0	Insider: Obama May Be the Last President https://t.co/H0DEGoz5IL via @YouTube
641607922217160704	obama	-1	Apparently a glut of Republican presidential candidates will be in Ames Saturday to make an already insane game day worse. Thanks, Obama.
641614562366615552	obama	-1	@MSNBC @HillaryClinton of course she does. She's running for Obama's 3rd term. More free stuff &amp; abortion.
641615794863013889	obama	1	Obama's going to @MacombCollege to talk about free college. It isn't the 1st time he's used it as a backdrop: http://t.co/oApgsTgRAq
641615885283794944	obama	0	@OpiningCourt @ron_fournier @jappiter I get a lot of good news from him I may not agree I think he's wrong about Obama but he's on point
641624729212682240	obama	0	Not Available
641630440898600960	obama	0	Obama's DOJ record on protecting voting rights has been just abysmal: was timid on Sec. 5, few Sec. 2 lawsuits, now no 14th amendment claims
641634161388875776	obama	-1	@TJChristman @GravyLegs1 undocked. May try sending a signal again. Worked fine for months. Black helicopters mucking it up? Obama.
641645016419536896	obama	0	@mithellreports:@TheFix:@RuthMarcus:Ruth,U know y GOP's won't support the Iran Deal. GOP's swore on Obama's 1st Inaug Day 2 block him.It's Y
641649277379432448	obama	-1	@TheDailyEdge the jobs were created cause the economy anticipated a GOP senate... Obama, by definition, is evil! (may contain irony...)
